comp_id,العام,الفترة,المبيعات,تكاليف المبيعات,اجمالي الدخل,دخل العمليات,صافي الدخل,ربح السهم الصافي,عدد الأسهم,رأس المال
73,2021,سنة,227.03,213.8,13.23,-22.8,-29.14,-0.83,,
73,2022,الأول,77.03,74.04,2.99,-5.69,-7.14,-0.2,35.4,354
73,2022,الثاني,54.52,52.99,1.53,-7.23,-8.2,-0.23,35.4,354
73,2022,الثالث,58.16,58.86,-0.7,-7.89,-9.5,-0.27,35.4,354
73,2022,سنة,189.71,185.89,3.82,-20.81,-24.84,-0.7,,
3509,2018,الرابع,354857,137914,216943,201490,104460,0.47,220000,2200000
3509,2018,سنة,354857,137914,216943,201490,104460,0.47,,
3509,2019,الأول,297634,110357,187277,166621,83226,0.38,220000,2200000
3509,2019,الثاني,322307,119537,202770,181256,92791,0.42,220000,2200000
3509,2019,الثالث,304646,118836,185810,165196,79788,0.36,220000,2200000
3509,2019,الرابع,312198,124121,188077,161798,75011,0.34,220000,2200000
3509,2019,سنة,1236785,472851,763934,674871,330816,1.5,,
3509,2020,الأول,250345,98909,151436,129732,63532,0.29,220000,2200000
3509,2020,الثاني,139354,58233,81121,53092,25370,0.12,220000,2200000
3509,2020,الثالث,228594,99215,129379,96046,44278,0.2,220000,2200000
3509,2020,الرابع,243798,96366,147432,104490,51746,0.24,220000,2200000
3509,2020,سنة,862091,352723,509368,383360,184926,0.85,,
3509,2021,الأول,300157,114725,185432,151887,78590,0.36,220000,2200000
3509,2021,الثاني,349950,134771,215179,179115,90902,0.41,220000,2200000
3509,2021,الثالث,405382,157148,248234,212806,109072,0.5,220000,2200000
3509,2021,الرابع,446269,174306,271963,228110,116639,0.53,220000,2200000
3509,2021,سنة,1501758,580950,920808,771918,395203,1.8,,
3509,2022,الأول,516897,197725,319172,277705,142012,0.65,220000,2200000
3509,2022,الثاني,648373,276780,371593,324489,173795,0.79,220000,2200000
3509,2022,الثالث,613935,270653,343282,300234,156068,0.71,220000,2200000
3509,2022,سنة,1779205,745158,1034047,902428,471875,2.15,,
4537,2021,الثالث,2378.6,1768.89,609.71,543.17,459.38,2.72,168.75,1687.5
4537,2021,سنة,2378.6,1768.89,609.71,543.17,459.38,2.72,,
4537,2022,الثاني,3342.5,2749.16,593.34,525.74,437.47,2.59,168.75,1687.5
4537,2022,الثالث,2721.82,2071.88,649.94,583.04,474.79,2.81,168.75,1687.5
4537,2022,سنة,6064.32,4821.04,1243.28,1108.78,912.26,5.4,,
83,2011,الأول,469.13,341.77,127.36,91.51,86.18,1.02,84.32,843.2
83,2011,الثاني,364.79,250.7,114.09,84.59,76.03,0.9,84.32,843.2
83,2011,الثالث,412.74,326.6,86.14,54.23,46.73,0.55,84.32,843.2
83,2011,الرابع,620.91,515.09,105.82,69.15,58.46,0.69,84.32,843.2
83,2011,سنة,1867.57,1434.16,433.41,299.48,267.4,3.16,,
83,2012,الأول,543.96,418.53,125.43,93.9,87.87,1.04,84.32,843.2
83,2012,الثاني,464.55,332.55,132,94.96,86.89,1.03,84.32,843.2
83,2012,الثالث,339.73,242.91,96.82,61.57,50.74,0.6,84.32,843.2
83,2012,الرابع,653.09,532.83,120.26,72.51,65.77,0.78,84.32,843.2
83,2012,سنة,2001.33,1526.82,474.51,322.94,291.27,3.45,,
83,2013,الأول,608.71,490.64,118.07,79.7,88.29,1.05,84.32,843.2
83,2013,الثاني,561.58,430.13,131.45,89,77.19,0.92,84.32,843.2
83,2013,الثالث,412.44,308.8,103.64,66.11,60.37,0.72,84.32,843.2
83,2013,الرابع,692.39,561.77,130.62,80.86,74.75,0.89,84.32,843.2
83,2013,سنة,2275.12,1791.34,483.78,315.67,300.6,3.58,,
83,2014,الأول,693.05,547.86,145.19,100.13,90.95,1.08,84.32,843.2
83,2014,الثاني,651.85,513.12,138.73,93.65,86.64,1.03,84.32,843.2
83,2014,الثالث,529.03,429.98,99.05,48.67,39.51,0.47,84.32,843.2
83,2014,الرابع,610.38,490.56,119.82,72.06,66.46,0.79,84.32,843.2
83,2014,سنة,2484.31,1981.52,502.79,314.51,283.56,3.37,,
83,2015,الأول,678.47,539.18,139.29,93.21,86.22,1.02,84.32,843.2
83,2015,الثاني,636.15,495.07,141.08,87.33,78.06,0.93,84.32,843.2
83,2015,الثالث,489.68,403.94,85.74,41.49,35.75,0.42,84.32,843.2
83,2015,الرابع,607.57,478.6,128.97,63.13,50.66,0.6,84.32,843.2
83,2015,سنة,2411.87,1916.79,495.08,285.16,250.69,2.97,,
83,2016,الأول,588.45,476.78,111.67,62.63,51.52,0.61,84.32,843.2
83,2016,الثاني,617.59,503.44,114.15,60.5,47.4,0.56,84.32,843.2
83,2016,الثالث,444.82,369.51,75.31,29.12,18.42,0.22,84.32,843.2
83,2016,الرابع,492.21,405.77,86.44,41.73,17.09,0.2,84.32,843.2
83,2016,سنة,2143.07,1755.5,387.57,193.98,134.43,1.59,,
83,2017,الأول,724.68,606.28,118.4,66.4,55.2,0.65,84.32,843.2
83,2017,الثاني,544.28,451.19,93.09,40,28.54,0.34,84.32,843.2
83,2017,الثالث,513.16,429.56,83.6,37.06,27.85,0.33,84.32,843.2
83,2017,الرابع,692.22,590.99,101.23,44.1,30.57,0.36,84.32,843.2
83,2017,سنة,2474.34,2078.02,396.32,187.56,142.16,1.68,,
83,2018,الأول,791.18,669.7,121.48,71.27,56.42,0.67,84.32,843.2
83,2018,الثاني,653.78,560.15,93.63,38.79,27.82,0.33,84.32,843.2
83,2018,الثالث,630.81,546.63,84.18,28.04,13.51,0.16,84.32,843.2
83,2018,الرابع,872.77,761.62,111.15,45.84,17.08,0.2,84.32,843.2
83,2018,سنة,2948.54,2538.1,410.44,183.94,114.83,1.36,,
83,2019,الأول,840.16,714.8,125.36,57.43,39.3,0.47,84.32,843.2
83,2019,الثاني,775.99,655.24,120.75,49.31,30.89,0.37,84.32,843.2
83,2019,الثالث,737.05,623.43,113.62,35.53,13.4,0.16,84.32,843.2
83,2019,الرابع,595.97,497.74,98.23,-17.78,-50.72,-0.6,84.32,843.2
83,2019,سنة,2949.17,2491.21,457.96,124.49,32.87,0.4,,
83,2020,الأول,799.58,669.44,130.14,54.3,37.97,0.45,84.32,843.2
83,2020,الثاني,858.72,733.48,125.24,58.17,40.17,0.48,84.32,843.2
83,2020,الثالث,811.35,706.43,104.92,38.55,18.85,0.22,84.32,843.2
83,2020,الرابع,836.51,762.71,73.8,-1.4,-22.96,-0.27,84.32,843.2
83,2020,سنة,3306.16,2872.06,434.1,149.62,74.03,0.88,,
83,2021,الأول,969.46,840.52,128.94,60.82,40.83,0.48,84.32,843.2
83,2021,الثاني,899.91,772.25,127.66,47.14,27.27,0.32,84.32,843.2
83,2021,الثالث,785.26,693.23,92.03,31.64,7.75,0.09,84.32,843.2
83,2021,الرابع,756.36,673.09,83.27,3.31,-6.28,-0.07,84.32,843.2
83,2021,سنة,3410.99,2979.09,431.9,142.91,69.57,0.82,,
83,2022,الأول,903.99,776.5,127.49,57.31,32.71,0.39,84.32,843.2
83,2022,الثاني,956.68,842.99,113.69,39.92,13.8,0.16,84.32,843.2
83,2022,الثالث,760.51,667.02,93.49,22.83,10.33,0.12,84.32,843.2
83,2022,سنة,2621.18,2286.51,334.67,120.06,56.84,0.67,,
89,2011,الأول,966.72,745.9,220.82,59.63,36.76,0.61,60,600
89,2011,الثاني,1325.21,1044.17,281.04,83.53,47.93,0.8,60,600
89,2011,الثالث,1167.19,907.7,259.49,72.51,33.55,0.56,60,600
89,2011,الرابع,1268.58,978.7,289.88,42.65,35.95,0.6,60,600
89,2011,سنة,4727.7,3676.47,1051.23,258.32,154.19,2.57,,
89,2012,الأول,1102.1,861.49,240.61,70.81,37.51,0.63,60,600
89,2012,الثاني,1344.79,1061.25,283.54,96.81,55.77,0.93,60,600
89,2012,الثالث,1281.54,1008.39,273.15,83.16,46.79,0.78,60,600
89,2012,الرابع,1626.45,1258.63,367.82,114.41,61.39,1.02,60,600
89,2012,سنة,5354.88,4189.76,1165.12,365.19,201.46,3.36,,
89,2013,الأول,1242.94,943.18,299.76,97.17,62.69,1.04,60,600
89,2013,الثاني,1431.03,1116.14,314.89,97.85,63.6,1.06,60,600
89,2013,الثالث,1374.4,1057.62,316.78,87.92,48.96,0.82,60,600
89,2013,الرابع,1365.61,990.23,375.38,119.75,60.11,1,60,600
89,2013,سنة,5413.98,4107.17,1306.81,402.69,235.36,3.92,,
89,2014,الأول,1292.86,987.35,305.51,94.92,66.01,1.1,60,600
89,2014,الثاني,1386.01,1069.92,316.09,101.35,73.02,1.22,60,600
89,2014,الثالث,1290.68,978.99,311.69,89.71,56.39,0.94,60,600
89,2014,الرابع,1485.87,1085.09,400.78,119.9,64.92,1.08,60,600
89,2014,سنة,5455.42,4121.35,1334.07,405.88,260.34,4.34,,
89,2015,الأول,1258.95,953.53,305.42,97.49,73.73,1.23,60,600
89,2015,الثاني,1438.81,1121.55,317.26,97.25,74.36,1.24,60,600
89,2015,الثالث,1338.31,1030.27,308.04,86.22,57.46,0.96,60,600
89,2015,الرابع,1452.53,1077.96,374.57,126.56,57.45,0.96,60,600
89,2015,سنة,5488.6,4183.31,1305.29,407.52,263,4.39,,
89,2016,الأول,1223.17,941.85,281.32,78.66,52.9,0.88,60,600
89,2016,الثاني,1408.33,1099.42,308.91,99.53,51.22,0.85,60,600
89,2016,الثالث,1099.22,857.37,241.85,73.91,41.15,0.69,60,600
89,2016,الرابع,1198.51,898.67,299.84,81.45,1.11,0.02,60,600
89,2016,سنة,4929.23,3797.31,1131.92,333.55,146.38,2.44,,
89,2017,الأول,997.94,788.35,209.59,64.31,41.78,0.7,60,600
89,2017,الثاني,1125.43,888,237.43,65.17,36.45,0.61,60,600
89,2017,الثالث,1023,827.76,195.24,41.08,21.94,0.37,60,600
89,2017,الرابع,1257.49,988.14,269.35,55.99,4.85,0.08,60,600
89,2017,سنة,4403.86,3492.25,911.61,226.55,105.02,1.76,,
89,2018,الأول,970,792.97,177.03,43.32,15.57,0.26,60,600
89,2018,الثاني,1060.89,917.68,143.21,-7.02,-39.77,-0.66,60,600
89,2018,الثالث,1074.18,910.82,163.36,6.98,-22.58,-0.38,60,600
89,2018,الرابع,1208.58,973.23,235.35,54.65,-93.06,-1.55,60,600
89,2018,سنة,4313.65,3594.7,718.95,97.93,-139.84,-2.33,,
89,2019,الأول,1020.98,893.22,127.76,-6,-47.15,-0.79,60,600
89,2019,الثاني,1046.57,944.47,102.1,-49.89,-49.55,-0.83,60,600
89,2019,الثالث,1096.44,952.37,144.07,6.22,-28.13,-0.47,60,600
89,2019,الرابع,874.6,661.68,212.92,22.41,-13.97,-0.23,60,600
89,2019,سنة,4038.59,3451.74,586.85,-27.26,-138.8,-2.32,,
89,2020,الأول,880.28,761.73,118.55,-9.13,-28.83,-0.48,60,600
89,2020,الثاني,719.8,640.22,79.58,-36.46,-58.31,-0.97,60,600
89,2020,الثالث,824.39,717.35,107.04,-13.78,-38.5,-0.64,60,600
89,2020,الرابع,958.49,817.3,141.19,-2.01,-34.11,-0.57,60,600
89,2020,سنة,3382.96,2936.6,446.36,-61.38,-159.75,-2.66,,
89,2021,الأول,949.18,811.15,138.03,18.38,5.2,0.09,60,600
89,2021,الثاني,847.42,715.37,132.05,15.12,7.07,0.12,60,600
89,2021,الثالث,827.02,691.19,135.83,13.97,0.85,0.01,60,600
89,2021,الرابع,900.2,830.36,69.84,-157.88,-172.54,-2.88,60,600
89,2021,سنة,3523.82,3048.07,475.75,-110.41,-159.42,-2.66,,
89,2022,الأول,896.8,800.85,95.95,-27.45,-51.92,-0.87,60,600
89,2022,الثاني,957.21,841.26,115.95,-2.43,-28.99,-0.48,60,600
89,2022,الثالث,1011.36,857.86,153.5,33.55,2.44,0.04,60,600
89,2022,سنة,2865.37,2499.97,365.4,3.67,-78.47,-1.31,,
86,2005,الثاني,,,,-1.23,75.89,0.1,754.8,7548
86,2005,الثالث,891.77,540.74,351.03,329.19,134.81,0.18,754.8,7548
86,2005,الرابع,266.7,206.35,60.35,54.07,75.48,0.1,754.8,7548
86,2005,سنة,1158.47,747.09,411.38,382.03,286.18,0.38,,
86,2006,الأول,,,,-1.28,130.61,0.17,754.8,7548
86,2006,الثاني,,,,-2.9,123.42,0.16,754.8,7548
86,2006,الثالث,1178.8,738.83,439.97,412.89,185.81,0.25,754.8,7548
86,2006,الرابع,395.13,200.42,194.71,140.78,147.12,0.19,754.8,7548
86,2006,سنة,1573.93,939.25,634.68,549.49,586.96,0.77,,
86,2007,الأول,201.45,134.69,66.76,53.14,67.36,0.09,754.8,7548
86,2007,الثاني,364.51,235.7,128.81,115.5,124.95,0.17,754.8,7548
86,2007,الثالث,475.49,311.04,164.45,132.77,145.45,0.19,754.8,7548
86,2007,الرابع,417.67,300.42,117.25,97.86,99.62,0.13,754.8,7548
86,2007,سنة,1459.12,981.85,477.27,399.27,437.38,0.58,,
86,2008,الأول,552.12,390.87,161.25,129.72,137.44,0.18,754.8,7548
86,2008,الثاني,600.53,407.02,193.51,137.57,157.53,0.21,754.8,7548
86,2008,الثالث,588.95,588.18,0.77,-45.43,-31.73,-0.04,754.8,7548
86,2008,الرابع,397.36,599.68,-202.32,-232.19,-214.49,-0.28,754.8,7548
86,2008,سنة,2138.96,1985.75,153.21,-10.33,48.75,0.07,,
86,2009,الأول,439.56,440.68,-1.12,-35.39,-50.49,-0.07,754.8,7548
86,2009,الثاني,878,743.48,134.52,106.99,73.92,0.1,754.8,7548
86,2009,الثالث,1203.46,1012.66,190.8,147.68,136.49,0.18,754.8,7548
86,2009,الرابع,1239.39,1043.56,195.83,146.52,146.08,0.19,754.8,7548
86,2009,سنة,3760.41,3240.38,520.03,365.8,306,0.4,,
86,2010,الأول,862.22,645.45,216.77,180.14,142.18,0.19,754.8,7548
86,2010,الثاني,671.56,566.84,104.72,71.22,28.14,0.04,754.8,7548
86,2010,الثالث,637.43,488.68,148.75,73,45.96,0.06,754.8,7548
86,2010,الرابع,1094.42,887.17,207.25,176.3,188.34,0.25,754.8,7548
86,2010,سنة,3265.63,2588.14,677.49,500.66,404.62,0.54,,
86,2011,الأول,1138.73,841.91,296.82,254.77,233.63,0.31,754.8,7548
86,2011,الثاني,1138.03,930.56,207.47,161.27,146.97,0.19,754.8,7548
86,2011,الثالث,1308.36,1098.59,209.77,158.26,143.15,0.19,754.8,7548
86,2011,الرابع,890.85,822.64,68.21,18.7,4.76,0.01,754.8,7548
86,2011,سنة,4475.97,3693.7,782.27,593,528.51,0.7,,
86,2012,الأول,,,,-24.77,201.1,0.27,754.8,7548
86,2012,الثاني,,,,-44.07,100.85,0.13,754.8,7548
86,2012,الثالث,,,,-34.52,215.68,0.29,754.8,7548
86,2012,الرابع,857.88,1336.74,-478.86,-590.59,21.04,0.03,754.8,7548
86,2012,سنة,857.88,1336.74,-478.86,-693.95,538.67,0.72,,
86,2013,الأول,689.1,516.71,172.39,59.28,59.89,0.08,754.8,7548
86,2013,الثاني,1144.23,921.38,222.85,80.98,230.21,0.3,754.8,7548
86,2013,الثالث,1117.37,1156.13,-38.76,-172.93,221.03,0.29,754.8,7548
86,2013,الرابع,1485.97,1115.94,370.03,187.08,202.96,0.27,754.8,7548
86,2013,سنة,4436.67,3710.16,726.51,154.41,714.09,0.94,,
86,2014,الأول,1709.95,1253.79,456.16,279.07,260.72,0.35,754.8,7548
86,2014,الثاني,1965.81,1404.82,560.99,362.13,210.04,0.28,754.8,7548
86,2014,الثالث,1952.47,1283.94,668.53,450.46,376.44,0.5,754.8,7548
86,2014,الرابع,2230.28,1616.89,613.39,401.27,84.98,0.11,754.8,7548
86,2014,سنة,7858.51,5559.44,2299.07,1492.93,932.18,1.24,,
86,2015,الأول,1770.75,1331.18,439.57,230.48,125.74,0.17,754.8,7548
86,2015,الثاني,1967.02,1228.88,738.14,562.17,339.12,0.45,754.8,7548
86,2015,الثالث,1911.7,1153.88,757.82,589.85,207.12,0.27,754.8,7548
86,2015,الرابع,1654.69,1108.44,546.25,367.78,55.08,0.07,754.8,7548
86,2015,سنة,7304.16,4822.38,2481.78,1750.28,727.06,0.96,,
86,2016,الأول,1659.96,1234.82,425.14,277.67,29.08,0.04,754.8,7548
86,2016,الثاني,1642.22,1068.69,573.53,420.61,151.47,0.2,754.8,7548
86,2016,الثالث,1601,1042.6,558.4,398.76,-141.28,-0.19,754.8,7548
86,2016,الرابع,1163.33,1111.41,51.92,-96.12,43.51,0.06,754.8,7548
86,2016,سنة,6066.51,4457.52,1608.99,1000.92,82.78,0.11,,
86,2017,الأول,1685.27,1182.87,502.4,351.46,309.54,0.41,754.8,7548
86,2017,الثاني,1754.11,1333.28,420.83,258.09,70.25,0.09,754.8,7548
86,2017,الثالث,1755.3,1203.2,552.1,400.42,226.47,0.3,754.8,7548
86,2017,الرابع,2169.13,1380.94,788.19,590.91,397.79,0.53,754.8,7548
86,2017,سنة,7363.81,5100.29,2263.52,1600.88,1004.05,1.33,,
86,2018,الأول,2210.53,1447.39,763.14,602.55,199.04,0.26,754.8,7548
86,2018,الثاني,2239.39,1517.05,722.34,549.71,321.4,0.43,754.8,7548
86,2018,الثالث,2297.25,1554.78,742.47,572.13,318.77,0.42,754.8,7548
86,2018,الرابع,2183.25,1728.09,455.16,256.2,25.7,0.03,754.8,7548
86,2018,سنة,8930.42,6247.31,2683.11,1980.59,864.91,1.14,,
86,2019,الأول,2020.11,1502.7,517.41,363.05,178.21,0.24,754.8,7548
86,2019,الثاني,1650.76,1190.87,459.89,323.07,205.11,0.27,754.8,7548
86,2019,الثالث,1957.97,1466.82,491.15,327.45,160.27,0.21,754.8,7548
86,2019,الرابع,1869.64,1455.24,414.4,253.08,62.68,0.08,754.8,7548
86,2019,سنة,7498.48,5615.63,1882.85,1266.65,606.27,0.8,,
86,2020,الأول,1572.92,1326.09,246.83,116.74,-173.91,-0.23,754.8,7548
86,2020,الثاني,1345.88,1467.57,-121.69,-249.79,-54.94,-0.07,754.8,7548
86,2020,الثالث,,,,-6.96,85.48,0.11,754.8,7548
86,2020,الرابع,,,,-24.32,235.02,0.31,754.8,7548
86,2020,سنة,2918.8,2793.66,125.14,-164.33,91.65,0.12,,
86,2021,الأول,,,,-9.72,305.41,0.4,754.8,7548
86,2021,الثاني,,,,-18.78,505.26,0.67,754.8,7548
86,2021,الثالث,,,,-12.95,203.95,0.27,754.8,7548
86,2021,الرابع,,,,-27.66,121.65,0.16,754.8,7548
86,2021,سنة,,,,-69.11,1136.27,1.5,,
86,2022,الأول,,,,-9.53,234.88,0.31,754.8,7548
86,2022,الثاني,,,,-35.78,284.2,0.38,754.8,7548
86,2022,الثالث,,,,-7.19,54.8,0.07,754.8,7548
86,2022,الرابع,,,,-19.47,-296.44,-0.39,754.8,7548
86,2022,سنة,,,,-71.97,277.44,0.37,,
78,2011,الأول,329.86,224.07,105.79,29.2,27.29,0.84,32.5,325
78,2011,الثاني,352.97,244.98,107.99,42.74,39.93,1.23,32.5,325
78,2011,الثالث,342.41,239.76,102.65,42.41,42.59,1.31,32.5,325
78,2011,الرابع,310.44,211.54,98.9,39.5,42.08,1.29,32.5,325
78,2011,سنة,1335.68,920.35,415.33,153.85,151.89,4.67,,
78,2012,الأول,410.58,283.74,126.84,35.35,31.77,0.98,32.5,325
78,2012,الثاني,386.82,265.29,121.53,49.03,46.06,1.42,32.5,325
78,2012,الثالث,383.2,267.44,115.76,39.08,35.54,1.09,32.5,325
78,2012,الرابع,368.43,257.53,110.9,52.13,50.89,1.57,32.5,325
78,2012,سنة,1549.03,1074,475.03,175.59,164.26,5.06,,
78,2013,الأول,427.85,299.38,128.47,37.16,33.14,1.02,32.5,325
78,2013,الثاني,379.65,254.55,125.1,51.65,46.18,1.42,32.5,325
78,2013,الثالث,358.83,240.84,117.99,41.3,38.59,1.19,32.5,325
78,2013,الرابع,386.49,264.9,121.59,53.84,53.21,1.64,32.5,325
78,2013,سنة,1552.82,1059.67,493.15,183.95,171.12,5.27,,
78,2014,الأول,463.61,326.37,137.24,38.28,34.03,1.05,32.5,325
78,2014,الثاني,431.3,301.74,129.56,51.69,47.63,1.47,32.5,325
78,2014,الثالث,447.79,320.85,126.94,31.68,30.1,0.93,32.5,325
78,2014,الرابع,464.18,305.64,158.54,33.95,29.19,0.9,32.5,325
78,2014,سنة,1806.88,1254.6,552.28,155.6,140.95,4.35,,
78,2015,الأول,520.68,340.95,179.73,62.22,58.29,1.79,32.5,325
78,2015,الثاني,481.93,315.72,166.21,58.1,53.91,1.66,32.5,325
78,2015,الثالث,496.12,324.23,171.89,72.07,68.13,2.1,32.5,325
78,2015,الرابع,484.04,293.24,190.8,83.28,79.88,2.46,32.5,325
78,2015,سنة,1982.77,1274.14,708.63,275.67,260.21,8.01,,
78,2016,الأول,475.74,283.5,192.24,85.43,81.15,2.5,32.5,325
78,2016,الثاني,445.03,273.24,171.79,82.49,80.85,2.49,32.5,325
78,2016,الثالث,436.09,277.11,158.98,71.13,67.84,2.09,32.5,325
78,2016,الرابع,430,262.75,167.25,73.57,73.84,2.27,32.5,325
78,2016,سنة,1786.86,1096.6,690.26,312.62,303.68,9.35,,
78,2017,الأول,452.83,277.65,175.18,80.98,77.07,2.37,32.5,325
78,2017,الثاني,441.31,269.99,171.32,75.95,75.16,2.31,32.5,325
78,2017,الثالث,419.93,270.49,149.44,62.6,58.52,1.8,32.5,325
78,2017,الرابع,378.61,240.88,137.73,55.89,50.13,1.54,32.5,325
78,2017,سنة,1692.68,1059.01,633.67,275.42,260.88,8.02,,
78,2018,الأول,410.17,276.65,133.52,50.36,50.2,1.54,32.5,325
78,2018,الثاني,476.62,330.79,145.83,54.54,54.09,1.66,32.5,325
78,2018,الثالث,462.67,322.87,139.8,55.2,54.15,1.67,32.5,325
78,2018,الرابع,463.5,302.35,161.15,61.89,59.95,1.84,32.5,325
78,2018,سنة,1812.96,1232.66,580.3,221.99,218.39,6.71,,
78,2019,الأول,485.23,328.76,156.47,61.13,58.28,1.79,32.5,325
78,2019,الثاني,521.08,344.3,176.78,67.22,65.16,2,32.5,325
78,2019,الثالث,488.47,312.35,176.12,72.58,68.32,2.1,32.5,325
78,2019,الرابع,561.31,381.5,179.81,86.83,74.5,2.29,32.5,325
78,2019,سنة,2056.09,1366.91,689.18,287.76,266.26,8.18,,
78,2020,الأول,565.99,382.69,183.3,75.76,70.4,2.17,32.5,325
78,2020,الثاني,535.4,358.48,176.92,72.52,70.31,2.16,32.5,325
78,2020,الثالث,482.02,321.22,160.8,63.42,63.77,1.96,32.5,325
78,2020,الرابع,521.98,349.17,172.81,64.83,56.08,1.73,32.5,325
78,2020,سنة,2105.39,1411.56,693.83,276.53,260.56,8.02,,
78,2021,الأول,492.4,341.93,150.47,43.78,38.15,1.17,32.5,325
78,2021,الثاني,530.08,368.54,161.54,57.69,54.06,1.66,32.5,325
78,2021,الثالث,519.91,359.81,160.1,59.25,53.65,1.65,32.5,325
78,2021,الرابع,627.94,443.42,184.52,69.85,61.44,1.89,32.5,325
78,2021,سنة,2170.33,1513.7,656.63,230.57,207.3,6.37,,
78,2022,الأول,631.33,429.12,202.21,89.38,54.33,1.67,32.5,325
78,2022,الثاني,694.49,471.2,223.29,113.66,85.55,2.63,32.5,325
78,2022,الثالث,654,458.03,195.97,75.63,78.45,2.41,32.5,325
78,2022,سنة,1979.82,1358.35,621.47,278.67,218.33,6.71,,
62,2005,الثاني,522.18,310.79,211.39,112.27,100.33,0.1,1000,10000
62,2005,الثالث,547.64,324.85,222.79,114.58,100.88,0.1,1000,10000
62,2005,الرابع,603.71,374.73,228.98,116.72,106.93,0.11,1000,10000
62,2005,سنة,1673.53,1010.37,663.16,343.57,308.14,0.31,,
62,2006,الأول,621.47,394.77,226.7,106.94,90.59,0.09,1000,10000
62,2006,الثاني,700.66,428.04,272.62,138.62,121.79,0.12,1000,10000
62,2006,الثالث,717.13,432.86,284.27,140.83,122.56,0.12,1000,10000
62,2006,الرابع,717.68,426.58,291.1,148.34,129.79,0.13,1000,10000
62,2006,سنة,2756.94,1682.25,1074.69,534.73,464.73,0.46,,
62,2007,الأول,806.93,495.24,311.69,144.59,122.84,0.12,1000,10000
62,2007,الثاني,905.74,534.58,371.16,191.13,165.28,0.17,1000,10000
62,2007,الثالث,1012.39,595.88,416.51,222.57,186.06,0.19,1000,10000
62,2007,الرابع,1044.77,650.79,393.98,222.45,193.09,0.19,1000,10000
62,2007,سنة,3769.83,2276.49,1493.34,780.74,667.27,0.67,,
62,2008,الأول,1119.07,702.81,416.26,194.46,162.2,0.16,1000,10000
62,2008,الثاني,1247.52,732.99,514.53,273.22,235.23,0.24,1000,10000
62,2008,الثالث,1388.53,815.67,572.86,328.49,293.68,0.29,1000,10000
62,2008,الرابع,1274.78,779.47,495.31,264.8,219.16,0.22,1000,10000
62,2008,سنة,5029.9,3030.94,1998.96,1060.97,910.27,0.91,,
62,2009,الأول,1326.08,817.83,508.25,248.22,197.37,0.2,1000,10000
62,2009,الثاني,1447.12,855.81,591.31,335.39,287.1,0.29,1000,10000
62,2009,الثالث,1547.44,849.81,697.63,413.86,363.43,0.36,1000,10000
62,2009,الرابع,1548.17,979.56,568.61,281.45,248.82,0.25,1000,10000
62,2009,سنة,5868.81,3503.01,2365.8,1278.92,1096.72,1.1,,
62,2010,الأول,1559.49,989.46,570.03,278.17,234.1,0.23,1000,10000
62,2010,الثاني,1738.87,1037.74,701.13,387.66,343.06,0.34,1000,10000
62,2010,الثالث,1833.74,1037.29,796.45,474.49,424.51,0.42,1000,10000
62,2010,الرابع,1798.82,1130.51,668.31,320.39,283.76,0.28,1000,10000
62,2010,سنة,6930.92,4195,2735.92,1460.71,1285.43,1.27,,
62,2011,الأول,1743.57,1109.42,634.15,291.47,235.25,0.24,1000,10000
62,2011,الثاني,2012.85,1236.04,776.81,405.76,349.26,0.35,1000,10000
62,2011,الثالث,2105.28,1243.56,861.72,477.01,429.7,0.43,1000,10000
62,2011,الرابع,2089.29,1365.45,723.84,343.38,125.31,0.13,1000,10000
62,2011,سنة,7950.99,4954.47,2996.52,1517.62,1139.52,1.15,,
62,2012,الأول,2040.35,1333.05,707.3,292.46,242.12,0.24,1000,10000
62,2012,الثاني,2524.14,1602.42,921.72,434.58,379.52,0.38,1000,10000
62,2012,الثالث,2672.99,1660.8,1012.19,508.59,449.97,0.45,1000,10000
62,2012,الرابع,2645.52,1775.65,869.87,437.3,369.03,0.37,1000,10000
62,2012,سنة,9883,6371.92,3511.08,1672.93,1440.64,1.44,,
62,2013,الأول,2411.03,1583.23,827.8,300.84,255.09,0.26,1000,10000
62,2013,الثاني,2873.88,1839.39,1034.49,483.97,398.23,0.4,1000,10000
62,2013,الثالث,2926.09,1821.14,1104.95,553.63,475.62,0.48,1000,10000
62,2013,الرابع,3008.18,2012.68,995.5,458.17,373.27,0.37,1000,10000
